value,timestamp,anomaly
-0.5774340355544082,2021-07-01 00:00:00,False
-0.5301543675530351,2021-07-01 00:10:00,False
-0.4836525745603202,2021-07-01 00:20:00,False
0.2665096608775832,2021-07-01 00:30:00,True
-0.5203968981708536,2021-07-01 00:40:00,False
-0.5019856609352924,2021-07-01 00:50:00,False
-0.4756513689308254,2021-07-01 01:00:00,False
-0.5207232808399554,2021-07-01 01:10:00,False
-0.4937287976896042,2021-07-01 01:20:00,False
-0.4404470119702247,2021-07-01 01:30:00,False
-0.4946064782183985,2021-07-01 01:40:00,False
-0.5459169964414015,2021-07-01 01:50:00,False
-0.4631425347548237,2021-07-01 02:00:00,False
-0.4534815750727298,2021-07-01 02:10:00,False
-0.5098109504969057,2021-07-01 02:20:00,False
-0.3793951515452829,2021-07-01 02:30:00,True
-0.473460699731055,2021-07-01 02:40:00,False
-0.4838858378281007,2021-07-01 02:50:00,False
-0.4193394918114826,2021-07-01 03:00:00,False
-0.4979367834624924,2021-07-01 03:10:00,False
-0.4559095105887771,2021-07-01 03:20:00,False
-0.5726944135187915,2021-07-01 03:30:00,False
-0.4365585129125459,2021-07-01 03:40:00,False
-0.4451013707379509,2021-07-01 03:50:00,False
-0.5798171072162372,2021-07-01 04:00:00,False
-0.5523323740045064,2021-07-01 04:10:00,False
-0.5419845688979367,2021-07-01 04:20:00,False
-0.5869670335022755,2021-07-01 04:30:00,False
,2021-07-01 04:40:00,False
-0.1320313237801753,2021-07-01 04:50:00,True
-0.5572225930913672,2021-07-01 05:00:00,False
-0.4755132629519611,2021-07-01 05:10:00,False
-0.4378427812540792,2021-07-01 05:20:00,False
-0.4543682117858353,2021-07-01 05:30:00,False
-0.4149280044157031,2021-07-01 05:40:00,False
-0.4604714396919084,2021-07-01 05:50:00,False
-0.4578539244336889,2021-07-01 06:00:00,False
,2021-07-01 06:10:00,False
-0.4571903375751483,2021-07-01 06:20:00,False
-0.5475345778259649,2021-07-01 06:30:00,False
-0.5796335983322767,2021-07-01 06:40:00,False
-0.5996279157386315,2021-07-01 06:50:00,False
-0.5100205178487884,2021-07-01 07:00:00,False
,2021-07-01 07:10:00,False
-0.4795349258222429,2021-07-01 07:20:00,False
-0.4684978501524529,2021-07-01 07:30:00,False
-0.5320770332331599,2021-07-01 07:40:00,False
-0.543968680574552,2021-07-01 07:50:00,False
-0.5827373223142798,2021-07-01 08:00:00,False
-0.4733961673946306,2021-07-01 08:10:00,False
-0.4887156232335154,2021-07-01 08:20:00,False
-0.449851204293171,2021-07-01 08:30:00,False
-0.4352350476232468,2021-07-01 08:40:00,False
-0.3903958506996025,2021-07-01 08:50:00,False
-0.4968275388144774,2021-07-01 09:00:00,False
-0.4661102737746331,2021-07-01 09:10:00,False
-0.4847690196165779,2021-07-01 09:20:00,False
-0.5052660858355952,2021-07-01 09:30:00,False
-0.524398975739113,2021-07-01 09:40:00,False
-0.5718398206799424,2021-07-01 09:50:00,False
-0.5357869507111515,2021-07-01 10:00:00,False
-0.4614989291613773,2021-07-01 10:10:00,False
-0.4610550881385003,2021-07-01 10:20:00,False
-0.4091464927239786,2021-07-01 10:30:00,False
-0.5092373590402982,2021-07-01 10:40:00,False
-0.5556604222909804,2021-07-01 10:50:00,False
-0.4652065619159593,2021-07-01 11:00:00,False
-0.5586905336014207,2021-07-01 11:10:00,False
-0.4826519114704306,2021-07-01 11:20:00,False
-0.5075908752371516,2021-07-01 11:30:00,False
-0.4901298957176048,2021-07-01 11:40:00,False
-0.4441129576146338,2021-07-01 11:50:00,False
-0.5128905307227585,2021-07-01 12:00:00,False
-0.5324509093577149,2021-07-01 12:10:00,False
-0.3710148989959035,2021-07-01 12:20:00,False
-0.2879234058034203,2021-07-01 12:30:00,True
-0.5507327563145141,2021-07-01 12:40:00,False
-0.4970392268908699,2021-07-01 12:50:00,False
-0.4134305873536577,2021-07-01 13:00:00,False
-0.479982863936247,2021-07-01 13:10:00,False
-0.5646165003521313,2021-07-01 13:20:00,False
-0.4522510129913695,2021-07-01 13:30:00,False
