Date,Open,High,Low,Close,Adj Close,Volume
2019-06-12,151.110001,152.320007,150.149994,151.279999,151.082642,7161300
2019-06-13,152.160004,152.240005,150.250000,151.339996,151.142563,5173800
2019-06-14,151.039993,151.979996,149.479996,150.009995,149.814301,6248200
2019-06-17,150.199997,151.279999,149.869995,150.289993,150.093933,4491800
2019-06-18,151.880005,152.949997,150.500000,150.589996,150.393539,7317800
2019-06-19,151.690002,154.470001,150.509995,154.139999,153.938919,8095300
2019-06-20,156.289993,158.289993,155.419998,157.199997,156.994919,10153600
2019-06-21,156.669998,157.789993,155.940002,156.839996,156.635391,9706900
2019-06-24,157.389999,157.729996,152.509995,152.559998,152.360977,6378200
2019-06-25,152.830002,152.970001,148.589996,149.339996,149.145172,7362500
2019-06-26,151.279999,151.380005,148.919998,149.039993,148.845566,5844900
2019-06-27,149.889999,150.759995,148.470001,150.690002,150.493423,6832800
2019-06-28,150.419998,151.770004,149.600006,151.729996,151.532059,6936600
2019-07-01,154.570007,154.740005,151.850006,154.059998,153.859009,6476400
2019-07-02,154.289993,154.360001,152.580002,154.119995,153.918930,4736300
2019-07-03,154.539993,155.750000,154.160004,155.589996,155.387024,3885400
2019-07-05,153.949997,154.809998,152.570007,154.580002,154.378342,3940900
2019-07-08,153.520004,153.690002,152.039993,152.809998,152.610641,4717400
2019-07-09,152.080002,154.190002,151.679993,153.949997,153.749161,4979100
2019-07-10,154.570007,156.399994,154.570007,156.270004,156.066147,4966300
2019-07-11,156.820007,159.300003,156.619995,158.899994,158.692703,7083200
2019-07-12,159.399994,159.619995,157.399994,158.080002,157.873779,4348000
2019-07-15,158.759995,159.839996,157.479996,159.649994,159.441727,3603700
2019-07-16,159.960007,161.610001,156.800003,157.130005,156.925018,6913100
2019-07-17,157.679993,159.919998,157.660004,158.240005,158.033569,4160500
2019-07-18,157.000000,158.580002,156.210007,157.979996,157.773895,3724000
2019-07-19,159.729996,160.740005,156.289993,156.750000,156.545502,5218800
2019-07-22,157.649994,159.050003,157.149994,157.699997,157.494263,2909500
2019-07-23,157.979996,158.449997,155.279999,156.250000,156.046158,4865800
2019-07-24,155.979996,160.250000,155.699997,159.750000,159.541595,4110500
2019-07-25,160.119995,161.130005,158.669998,159.350006,159.142120,6934500
2019-07-26,159.559998,160.820007,158.729996,159.970001,159.761307,4979100
2019-07-29,160.399994,161.199997,155.520004,156.210007,156.006226,8880500
2019-07-30,155.339996,158.220001,154.619995,156.960007,156.755249,4241600
2019-07-31,157.389999,157.889999,152.300003,154.500000,154.298447,7454200
2019-08-01,154.729996,157.779999,150.410004,150.809998,150.613251,26124700
2019-08-02,149.800003,149.899994,145.309998,145.699997,145.509918,13138900
2019-08-05,141.339996,143.750000,139.800003,142.820007,142.633682,13070100
2019-08-06,143.789993,144.960007,141.960007,142.800003,142.613708,6694000
2019-08-07,140.929993,143.100006,139.059998,141.639999,141.455215,7635500
2019-08-08,143.520004,144.960007,142.320007,143.820007,143.632385,8670300
2019-08-09,143.610001,144.470001,141.690002,143.369995,143.182953,5286700
2019-08-12,141.550003,141.970001,140.050003,140.720001,140.536423,4389500
2019-08-13,140.929993,145.000000,140.429993,143.880005,143.692307,5205800
2019-08-14,141.289993,142.360001,137.869995,139.720001,139.537720,8607800
2019-08-15,141.100006,143.300003,139.750000,142.130005,141.944580,6647700
2019-08-16,143.059998,145.339996,142.520004,143.889999,143.702286,5341100
2019-08-19,145.600006,146.139999,142.880005,143.669998,143.482574,4632100
2019-08-20,144.160004,146.500000,143.059998,145.539993,145.350128,6259200
2019-08-21,146.899994,148.389999,146.160004,147.380005,147.187744,6142400
2019-08-22,149.490005,149.899994,145.470001,148.240005,148.046616,11744500
2019-08-23,157.699997,158.419998,150.649994,151.570007,151.372269,26531900
2019-08-26,153.509995,155.210007,151.520004,155.139999,154.937607,8975400
2019-08-27,154.259995,155.899994,152.529999,153.570007,153.369659,6516500
2019-08-28,152.500000,152.779999,150.869995,151.830002,151.631927,5326800
2019-08-29,153.399994,156.000000,152.660004,155.929993,155.726578,5979900
2019-08-30,156.419998,158.220001,153.699997,156.070007,155.866409,7591000
2019-09-03,154.210007,155.320007,151.759995,152.729996,152.530746,4953800
2019-09-04,154.089996,154.919998,152.320007,152.460007,152.261108,3604500
2019-09-05,154.639999,154.740005,151.949997,153.770004,153.569397,5065400
2019-09-06,153.970001,154.050003,150.770004,151.070007,150.872925,4722300
2019-09-09,151.660004,152.149994,148.089996,149.539993,149.344910,6265500
2019-09-10,148.770004,151.660004,147.740005,149.649994,149.454773,6249700
2019-09-11,150.089996,154.649994,149.039993,154.089996,153.888977,6242400
2019-09-12,155.039993,156.800003,154.410004,154.750000,154.548111,4993500
2019-09-13,154.320007,154.910004,152.740005,152.979996,152.780426,3763500
2019-09-16,151.649994,154.100006,151.360001,153.009995,152.810379,2592300
2019-09-17,153.000000,153.449997,151.729996,152.820007,152.620636,3028500
2019-09-18,152.350006,152.910004,150.570007,152.770004,152.570709,2951200
2019-09-19,153.520004,154.250000,152.770004,153.600006,153.399628,2947000
2019-09-20,154.690002,156.880005,153.619995,155.199997,154.997528,11733000
2019-09-23,154.149994,155.199997,152.960007,154.649994,154.448242,3642200
2019-09-24,154.279999,156.270004,151.089996,152.050003,151.851639,4120800
2019-09-25,152.050003,153.210007,148.899994,152.990005,152.790421,3445000
2019-09-26,152.419998,153.399994,151.839996,152.339996,152.141266,3837300
2019-09-27,153.119995,153.149994,146.750000,148.259995,148.066574,5858200
2019-09-30,147.949997,148.970001,147.410004,148.440002,148.246353,3671200
2019-10-01,149.490005,150.160004,147.250000,147.690002,147.497330,3172900
2019-10-02,146.059998,146.500000,143.199997,144.220001,144.031860,4432400
2019-10-03,144.000000,147.059998,142.080002,147.000000,146.808228,3660900
2019-10-04,148.279999,148.919998,146.210007,148.029999,147.836884,3259000
2019-10-07,147.279999,149.330002,147.000000,148.800003,148.605881,2704700
2019-10-08,147.539993,148.339996,145.809998,145.910004,145.719650,2613200
2019-10-09,147.270004,147.850006,146.610001,147.050003,146.858170,2273000
2019-10-10,146.839996,147.559998,145.509995,146.410004,146.219009,2687400
2019-10-11,148.139999,150.710007,148.089996,149.369995,149.175125,4663900
2019-10-14,149.399994,150.279999,148.800003,149.369995,149.175125,1556900
2019-10-15,149.660004,152.970001,149.619995,152.740005,152.540741,3942600
2019-10-16,147.259995,150.850006,145.820007,146.970001,146.778275,8988600
2019-10-17,147.580002,148.039993,145.509995,146.169998,145.979309,5024400
2019-10-18,146.300003,146.440002,142.399994,144.089996,143.902023,6080000
2019-10-21,144.100006,145.190002,143.000000,144.550003,144.361435,3358000
2019-10-22,145.050003,145.960007,142.139999,142.330002,142.144318,4460500
2019-10-23,142.110001,145.570007,141.490005,145.130005,144.940674,4761400
2019-10-24,146.589996,148.789993,146.399994,148.119995,147.926758,5280100
2019-10-25,147.050003,150.660004,146.300003,150.490005,150.293686,4991400
2019-10-28,151.199997,154.919998,149.429993,154.789993,154.588058,7576700
2019-10-29,154.779999,156.130005,154.419998,155.089996,154.887665,5477300
2019-10-30,155.740005,158.419998,155.009995,158.279999,158.073517,4724500
2019-10-31,156.559998,158.279999,155.210007,156.490005,156.285858,4578300
2019-11-01,157.910004,160.089996,156.750000,159.740005,159.531616,4771100
2019-11-04,160.940002,161.250000,156.690002,157.600006,157.394409,5748100
2019-11-05,157.589996,159.119995,155.470001,158.149994,157.943680,4015000
2019-11-06,158.940002,160.000000,157.750000,158.929993,158.722656,4207400
2019-11-07,158.929993,161.130005,158.080002,159.500000,159.291916,3802300
2019-11-08,159.250000,161.210007,158.910004,161.110001,160.899826,3265300
2019-11-11,161.220001,162.229996,160.250000,161.779999,161.568939,3541200
2019-11-12,162.000000,164.369995,161.589996,162.860001,162.647537,3710600
2019-11-13,163.050003,164.419998,162.020004,162.600006,162.387878,5389700
2019-11-14,163.029999,163.580002,162.389999,163.050003,162.837296,3820700
2019-11-15,163.720001,163.929993,160.990005,163.210007,162.997086,3693000
2019-11-18,164.000000,164.000000,161.889999,162.770004,162.557663,5556700
2019-11-19,163.639999,164.449997,161.839996,163.960007,163.746109,4952900
2019-11-20,163.440002,166.339996,162.250000,164.199997,163.985794,8450300
2019-11-21,165.320007,165.910004,162.210007,162.880005,162.667511,5724200
2019-11-22,162.979996,163.490005,161.380005,162.809998,162.597595,3761900
2019-11-25,163.779999,164.649994,161.449997,161.710007,161.499039,5509300
2019-11-26,161.559998,162.610001,161.309998,162.539993,162.327942,5881400
2019-11-27,161.919998,162.830002,161.110001,161.509995,161.299301,4012800
2019-11-29,161.610001,163.410004,161.320007,162.889999,162.677505,2432500
2019-12-02,163.100006,163.210007,158.100006,161.000000,160.789963,5117400
2019-12-03,156.960007,161.850006,156.190002,161.570007,161.359222,6216400
2019-12-04,160.380005,160.690002,154.500000,156.429993,156.225922,17803300
2019-12-05,155.740005,158.919998,155.250000,158.220001,158.013596,7126600
2019-12-06,158.100006,159.500000,157.589996,158.009995,157.803864,4751200
2019-12-09,157.380005,158.899994,157.059998,157.479996,157.274551,3709000
2019-12-10,157.009995,157.669998,156.169998,156.399994,156.195953,4074700
2019-12-11,156.839996,156.880005,155.479996,156.389999,156.185974,4867500
2019-12-12,155.770004,158.990005,155.309998,158.589996,158.383102,5353900
2019-12-13,158.860001,161.490005,158.550003,161.130005,160.919800,5742300
2019-12-16,160.850006,162.740005,160.820007,161.960007,161.748718,5370000
2019-12-17,162.000000,162.369995,159.740005,161.630005,161.419144,4789600
2019-12-18,161.800003,163.279999,161.479996,161.479996,161.269333,4144800
2019-12-19,161.589996,163.339996,160.830002,163.330002,163.116928,4185400
2019-12-20,164.729996,165.169998,163.630005,164.550003,164.335342,8586700
2019-12-23,164.039993,164.869995,163.350006,163.740005,163.526398,4368600
2019-12-24,163.309998,163.839996,162.880005,163.250000,163.037033,1238000
2019-12-26,163.399994,164.529999,163.270004,164.509995,164.295380,2155500
2019-12-27,164.860001,165.460007,163.899994,164.979996,164.764771,3409900
2019-12-30,164.860001,164.940002,161.199997,162.440002,162.228088,3197100
2019-12-31,162.039993,163.259995,161.800003,162.639999,162.427826,3273500
2020-01-02,163.919998,167.070007,163.580002,166.990005,166.772156,5189300
2020-01-03,165.059998,166.770004,165.000000,166.169998,165.953217,3205400
2020-01-06,165.000000,173.669998,164.449997,173.449997,173.223724,8836200
2020-01-07,173.229996,176.869995,172.089996,176.000000,175.770401,8272700
2020-01-08,175.229996,178.850006,174.750000,177.330002,177.098663,7225100
2020-01-09,178.839996,179.899994,177.289993,179.600006,179.365707,5952900
2020-01-10,179.839996,180.679993,178.690002,180.199997,179.964920,5111800
2020-01-13,181.259995,184.449997,181.130005,183.850006,183.610168,6202600
2020-01-14,183.500000,183.850006,182.039993,182.119995,181.882401,4342300
2020-01-15,181.679993,183.089996,180.619995,181.059998,180.823792,3886600
2020-01-16,182.229996,183.110001,180.960007,182.690002,182.451675,3485300
2020-01-17,183.229996,183.339996,181.360001,182.229996,181.992264,4577000
2020-01-21,181.509995,186.000000,181.500000,185.270004,185.028305,6302400
2020-01-22,185.389999,186.440002,182.690002,182.750000,182.511597,4781800
2020-01-23,183.210007,184.300003,181.300003,183.979996,183.739975,4369000
2020-01-24,185.000000,186.130005,181.130005,182.110001,181.872421,4653600
2020-01-27,178.770004,181.729996,177.300003,180.710007,180.474258,4239400
2020-01-28,181.139999,183.860001,180.350006,182.850006,182.611465,3445300
2020-01-29,184.000000,184.100006,181.619995,181.770004,181.532867,2785500
2020-01-30,180.899994,185.940002,180.539993,185.669998,185.427780,3715700
2020-01-31,184.860001,186.029999,180.789993,182.309998,182.072159,4193300
2020-02-03,183.259995,185.869995,181.850006,185.419998,185.178101,4755200
2020-02-04,188.000000,189.690002,186.649994,188.339996,188.094299,3983200
2020-02-05,190.399994,190.550003,182.860001,185.490005,185.248016,6162700
2020-02-06,186.830002,187.559998,184.240005,186.729996,186.486389,4102700
2020-02-07,186.850006,188.649994,185.649994,185.720001,185.477722,3713100
2020-02-10,186.169998,189.270004,185.559998,189.119995,188.873276,3873500
2020-02-11,191.479996,192.600006,188.649994,189.110001,188.863297,4299200
2020-02-12,189.710007,190.520004,186.770004,189.460007,189.212845,4535400
2020-02-13,188.500000,191.050003,188.419998,188.639999,188.393906,3132100
2020-02-14,189.350006,190.250000,188.100006,189.949997,189.702194,3599400
2020-02-18,190.949997,191.500000,188.919998,191.089996,190.840714,4957000
2020-02-19,192.000000,193.919998,191.800003,192.869995,192.618378,3903200
2020-02-20,194.000000,195.720001,189.770004,193.360001,193.107742,5451200
2020-02-21,191.839996,192.039993,186.720001,189.500000,189.252777,5242100
2020-02-24,178.789993,187.149994,178.789993,185.940002,185.697433,8463300
2020-02-25,188.470001,189.979996,179.429993,181.270004,181.033524,11361100
2020-02-26,176.539993,182.669998,174.250000,178.869995,178.636642,13923100
2020-02-27,172.210007,178.330002,170.050003,172.149994,171.925415,9927300
2020-02-28,164.990005,171.770004,163.119995,170.399994,170.177689,12640800
2020-03-02,172.199997,176.789993,168.589996,176.759995,176.529404,7761000
2020-03-03,178.410004,178.419998,167.089996,169.369995,169.149048,8323500
2020-03-04,172.250000,175.809998,169.630005,175.690002,175.460800,5846300
2020-03-05,172.570007,173.750000,168.100006,169.600006,169.378754,5797500
2020-03-06,165.669998,167.570007,158.539993,164.080002,163.865952,9757700
2020-03-09,151.699997,157.710007,150.639999,151.210007,151.012741,9657100
2020-03-10,157.229996,161.470001,151.000000,161.339996,161.129517,11443900
2020-03-11,157.679993,159.619995,150.149994,154.570007,154.368362,10341300
2020-03-12,144.339996,151.229996,140.100006,140.589996,140.406586,13213000
2020-03-13,149.470001,149.500000,135.320007,147.779999,147.587204,13765400
2020-03-16,134.009995,141.550003,123.389999,124.300003,124.137848,13845300
2020-03-17,127.000000,138.009995,122.919998,135.419998,135.243332,12191500
2020-03-18,125.540001,133.419998,115.290001,132.240005,132.067490,12988200
2020-03-19,131.589996,144.000000,128.860001,139.460007,139.278076,10444000
2020-03-20,140.419998,146.199997,134.600006,139.350006,139.168213,12450100
2020-03-23,138.759995,143.720001,134.089996,140.520004,140.336685,11898300
2020-03-24,144.630005,154.139999,143.179993,153.639999,153.439560,11834400
2020-03-25,152.669998,158.020004,146.960007,147.059998,146.868149,10639300
2020-03-26,148.300003,155.080002,147.729996,154.729996,154.528137,8573100
2020-03-27,150.630005,151.449997,144.910004,146.000000,145.809540,8273500
2020-03-30,147.720001,153.000000,146.559998,149.850006,149.654510,7650400
2020-03-31,149.029999,151.949997,142.779999,143.979996,143.792160,10429700
2020-04-01,138.320007,139.059998,133.100006,134.059998,133.885101,8737600
2020-04-02,134.009995,135.389999,130.039993,134.320007,134.144775,8150500
2020-04-03,134.449997,136.190002,131.660004,134.309998,134.134781,6004400
2020-04-06,139.000000,149.850006,138.300003,147.550003,147.357513,12296800
2020-04-07,150.330002,150.800003,144.509995,145.070007,144.880753,7859500
2020-04-08,146.300003,152.160004,145.000000,151.119995,150.922852,7665500
2020-04-09,152.389999,156.100006,151.679993,154.550003,154.348389,7094600
2020-04-13,154.119995,155.309998,150.000000,152.500000,152.301056,5138600
2020-04-14,155.710007,158.789993,155.149994,157.710007,157.504257,7334300
2020-04-15,155.080002,157.270004,154.000000,155.630005,155.426971,4042600
2020-04-16,157.000000,158.000000,154.250000,157.059998,156.855103,4391500
2020-04-17,160.000000,163.259995,157.630005,162.619995,162.407852,7312900
2020-04-20,160.750000,164.309998,160.520004,162.759995,162.547668,4686000
2020-04-21,160.000000,160.089996,148.000000,150.559998,150.363586,13737900
2020-04-22,154.000000,155.699997,150.669998,154.139999,153.938919,6660900
2020-04-23,153.500000,156.470001,151.500000,151.720001,151.522079,6281400
2020-04-24,153.589996,154.500000,151.300003,153.979996,153.779114,6710500
2020-04-27,155.539993,158.440002,154.199997,157.630005,157.424362,5036400
2020-04-28,159.500000,160.809998,154.179993,154.460007,154.258499,4731800
2020-04-29,157.880005,161.889999,156.520004,160.429993,160.220703,5256700
2020-04-30,161.630005,165.300003,160.009995,161.949997,161.738724,6830700
2020-05-01,158.490005,160.169998,155.259995,156.369995,156.166000,4276900
2020-05-04,155.580002,162.020004,155.080002,161.470001,161.259354,5974200
2020-05-05,162.529999,164.139999,160.250000,163.250000,163.037033,5264800
2020-05-06,164.440002,165.710007,162.919998,163.669998,163.456482,4112600
2020-05-07,166.500000,171.270004,166.020004,169.899994,169.678345,6460900
2020-05-08,172.949997,176.080002,171.149994,175.899994,175.670517,5403400
2020-05-11,175.559998,183.300003,174.160004,182.669998,182.431686,8696000
2020-05-12,183.000000,183.020004,177.009995,177.539993,177.308380,5904600
2020-05-13,175.169998,175.210007,166.270004,169.639999,169.418686,12534900
2020-05-14,168.440002,168.570007,164.570007,167.000000,166.782135,7442300
2020-05-15,167.270004,171.720001,166.179993,171.330002,171.106491,5673800
2020-05-18,174.000000,177.000000,172.130005,172.500000,172.274963,6398300
2020-05-19,172.750000,178.199997,172.750000,176.039993,175.810333,5264000
2020-05-20,178.570007,179.139999,174.899994,176.929993,176.699173,4951200
2020-05-21,176.929993,178.289993,174.929993,175.259995,175.031357,4429700
2020-05-22,176.600006,178.639999,175.449997,177.850006,177.617996,4965100
2020-05-26,182.000000,182.000000,176.220001,176.520004,176.289719,8353600
2020-05-27,176.289993,176.610001,171.369995,176.600006,176.369614,6340200
2020-05-28,180.000000,184.800003,177.100006,181.100006,180.863754,10275200
2020-05-29,174.300003,175.000000,170.690002,174.789993,174.561966,19588900
2020-06-01,173.100006,177.520004,172.679993,176.360001,176.129929,5711600
2020-06-02,174.850006,174.899994,171.220001,174.229996,174.002701,8571800
2020-06-03,174.830002,175.929993,172.839996,174.990005,174.761719,6004000
2020-06-04,175.000000,175.429993,170.000000,171.440002,171.216354,7301600
2020-06-05,170.110001,174.190002,167.000000,173.880005,173.653168,8232200
2020-06-08,173.630005,176.570007,172.660004,176.550003,176.319687,4592600
2020-06-09,176.000000,176.000000,173.529999,174.559998,174.332275,4025600
2020-06-10,176.250000,182.500000,176.050003,182.100006,181.862442,8127200
2020-06-11,176.639999,178.429993,172.000000,172.050003,171.825546,6521200
2020-06-12,175.899994,177.690002,171.860001,175.110001,174.881561,5443800
2020-06-15,172.000000,178.899994,171.270004,178.610001,178.376999,6000000
2020-06-16,180.009995,182.500000,178.009995,180.479996,180.244553,5824100
2020-06-17,180.970001,182.750000,180.679993,181.399994,181.163345,5038600
2020-06-18,181.910004,189.000000,181.619995,187.660004,187.415192,8677800
2020-06-19,189.500000,191.250000,185.490005,186.949997,186.706116,11841000
2020-06-22,187.029999,192.500000,187.000000,191.649994,191.399979,6252200
2020-06-23,192.000000,194.089996,188.589996,189.059998,188.813354,6950800
2020-06-24,187.509995,189.300003,184.039993,185.550003,185.307938,4903100
2020-06-25,186.139999,188.770004,184.440002,188.339996,188.094299,4022400
2020-06-26,188.000000,188.220001,183.020004,183.169998,182.931046,7595700
2020-06-29,183.320007,183.710007,180.000000,183.330002,183.090836,3972100
2020-06-30,183.449997,187.889999,183.130005,187.330002,187.085617,4478900
2020-07-01,188.100006,192.820007,187.460007,191.889999,191.639664,4754600
2020-07-02,193.160004,195.389999,192.289993,192.529999,192.278824,4200300
2020-07-06,194.440002,199.449997,193.839996,197.720001,197.462067,5794200
2020-07-07,197.660004,200.220001,196.210007,196.380005,196.123810,5431500
2020-07-08,198.000000,201.199997,197.350006,200.279999,200.018723,4233700
2020-07-09,202.020004,202.820007,195.639999,200.740005,200.478134,6062800
2020-07-10,200.059998,200.729996,197.080002,198.880005,198.620560,3783200
2020-07-13,200.000000,200.259995,188.029999,188.339996,188.094299,5555400
2020-07-14,185.990005,189.960007,183.300003,189.559998,189.312698,5854700
2020-07-15,191.029999,192.100006,186.750000,188.089996,187.844620,7681800
2020-07-16,186.419998,186.860001,181.929993,185.509995,185.267990,7350000
2020-07-17,187.139999,188.399994,183.360001,187.779999,187.535034,4324300
2020-07-20,187.899994,195.309998,187.270004,195.089996,194.835495,5729000
2020-07-21,196.000000,196.500000,189.479996,190.800003,190.551086,5376800
2020-07-22,190.779999,191.869995,188.869995,191.309998,191.060425,2833000
2020-07-23,191.479996,194.570007,187.509995,188.539993,188.294037,3639500
2020-07-24,186.059998,188.940002,184.380005,188.490005,188.244110,3908400
2020-07-27,189.899994,191.559998,188.649994,190.960007,190.710892,3015700
2020-07-28,191.000000,192.970001,189.050003,189.500000,189.252777,3114200
2020-07-29,190.149994,194.559998,189.750000,193.610001,193.357422,3747800
2020-07-30,190.089996,191.919998,187.369995,191.699997,191.449905,3587400
2020-07-31,193.000000,194.990005,190.669998,194.850006,194.595810,3734000
2020-08-03,197.800003,204.789993,196.570007,203.190002,202.924927,6557500
2020-08-04,203.000000,203.389999,198.899994,201.410004,201.147247,4480300
2020-08-05,202.800003,203.899994,201.580002,202.639999,202.375641,3559100
2020-08-06,202.970001,209.949997,202.399994,207.789993,207.518921,5113300
2020-08-07,206.619995,206.940002,198.580002,201.050003,200.787720,5423400
2020-08-10,200.399994,201.479996,195.720001,197.160004,196.902802,5528200
2020-08-11,193.619995,195.839996,191.720001,191.990005,191.739548,5015400
2020-08-12,193.000000,195.419998,192.119995,192.619995,192.368713,3980300
2020-08-13,193.320007,198.070007,193.229996,195.139999,194.885422,4711600
2020-08-14,195.220001,195.479996,192.520004,193.460007,193.207626,2833000
2020-08-17,195.339996,197.070007,194.419998,196.740005,196.483337,3574500
2020-08-18,199.330002,204.800003,199.000000,204.009995,203.743851,7284800
2020-08-19,204.000000,207.100006,200.029999,205.110001,204.842422,7080700
2020-08-20,203.850006,210.110001,203.509995,209.509995,209.236679,5175100
2020-08-21,209.940002,210.000000,206.250000,207.529999,207.259262,5727800
2020-08-24,208.880005,209.289993,205.149994,208.460007,208.188049,5699000
2020-08-25,213.220001,218.350006,210.800003,216.050003,215.768158,27096500
2020-08-26,251.960007,277.970001,249.470001,272.320007,271.964752,63253400
2020-08-27,267.000000,278.279999,260.839996,276.320007,275.959534,22817100
2020-08-28,271.279999,275.750000,267.399994,271.100006,270.746338,28068000
2020-08-31,270.000000,274.709991,265.910004,272.649994,272.294312,16010100
2020-09-01,271.000000,281.929993,270.579987,281.250000,280.883087,13293600
2020-09-02,283.470001,284.500000,268.570007,276.690002,276.329041,12963800
2020-09-03,270.579987,271.750000,257.410004,265.010010,264.664276,14000600
2020-09-04,262.980011,265.670013,243.199997,254.699997,254.367722,14374300
2020-09-08,240.570007,253.679993,240.139999,241.270004,240.955246,15229600
2020-09-09,246.399994,253.449997,242.960007,250.429993,250.103287,9988600
2020-09-10,254.809998,256.510010,246.970001,247.800003,247.476730,5945000
2020-09-11,250.720001,251.300003,239.449997,243.100006,242.782867,5455200
2020-09-14,246.309998,248.869995,244.039993,246.639999,246.318237,4255200
2020-09-15,251.369995,251.940002,248.509995,251.679993,251.351654,4133600
2020-09-16,254.669998,255.429993,250.229996,250.600006,250.273087,5441200
2020-09-17,246.119995,248.820007,241.309998,244.529999,244.210999,5279500
2020-09-18,245.130005,248.110001,238.710007,242.779999,242.463272,6595600
2020-09-21,238.970001,245.130005,236.800003,245.050003,244.730316,5561600
2020-09-22,246.740005,248.570007,241.259995,247.779999,247.456757,3600800
2020-09-23,248.490005,248.770004,235.350006,235.990005,235.682144,7507900
2020-09-24,235.839996,239.960007,233.630005,237.550003,237.240097,4166800
2020-09-25,237.389999,243.949997,235.050003,242.740005,242.423340,5117800
2020-09-28,247.559998,248.580002,242.210007,246.669998,246.348206,4088300
2020-09-29,245.259995,247.899994,244.500000,247.449997,247.127182,3983700
2020-09-30,246.649994,255.410004,246.220001,251.320007,250.992142,8188500
2020-10-01,253.179993,254.669998,250.809998,253.449997,253.119354,4318000
2020-10-02,249.750000,254.949997,247.210007,247.850006,247.526672,4494500
2020-10-05,250.000000,253.279999,249.000000,251.529999,251.201859,3403500
2020-10-06,252.729996,257.290009,249.000000,250.139999,249.813675,4448100
2020-10-07,252.199997,260.739990,252.199997,259.980011,259.640839,4963200
2020-10-08,264.200012,264.619995,257.079987,260.220001,259.880524,4150400
2020-10-09,262.899994,266.049988,261.500000,265.980011,265.633026,4225000
2020-10-12,270.000000,270.000000,265.290009,267.070007,266.721588,4317000
2020-10-13,266.420013,268.790009,264.230011,266.829987,266.481903,3713200
2020-10-14,270.000000,270.160004,258.750000,261.829987,261.488403,5129500
2020-10-15,258.109985,260.519989,254.020004,257.720001,257.383789,5256800
2020-10-16,259.239990,262.519989,258.489990,258.549988,258.212677,3092300
2020-10-19,259.760010,261.480011,254.500000,255.009995,254.677322,3242300
2020-10-20,256.119995,259.179993,254.050003,255.970001,255.636078,2989300
2020-10-21,256.450012,258.309998,251.850006,254.229996,253.898331,2794000
2020-10-22,253.889999,255.220001,246.130005,249.669998,249.344284,3685700
2020-10-23,250.100006,250.570007,246.809998,250.520004,250.193192,3159600
2020-10-26,245.300003,248.110001,237.380005,241.979996,241.664322,5864100
2020-10-27,248.000000,251.750000,245.770004,250.300003,249.973465,4285600
2020-10-28,244.600006,245.449997,238.009995,238.429993,238.118942,4425400
2020-10-29,242.520004,242.520004,237.130005,237.139999,236.830627,4589000
2020-10-30,235.820007,237.750000,228.660004,232.270004,231.966995,5741200
2020-11-02,235.119995,238.500000,228.990005,232.449997,232.146744,3953400
2020-11-03,235.100006,240.940002,233.279999,237.130005,236.820648,4151400
2020-11-04,246.020004,252.880005,243.240005,250.740005,250.412903,6505400
2020-11-05,258.109985,260.920013,255.440002,260.220001,259.880524,8961700
2020-11-06,260.000000,261.750000,254.490005,260.149994,259.810608,3798600
2020-11-09,260.950012,270.920013,257.250000,259.279999,258.941742,8777500
2020-11-10,258.059998,259.000000,242.899994,247.660004,247.336914,6863200
2020-11-11,253.509995,256.739990,251.210007,254.179993,253.848404,4163400
2020-11-12,247.399994,254.970001,246.360001,249.419998,249.094620,5607000
2020-11-13,252.839996,253.789993,247.559998,249.509995,249.184494,5160000
2020-11-16,249.520004,253.490005,248.179993,249.889999,249.563995,5712600
2020-11-17,253.740005,258.269989,250.460007,256.170013,255.835815,5090700
2020-11-18,256.399994,262.660004,255.850006,257.160004,256.824524,5880500
2020-11-19,256.839996,267.089996,255.660004,264.649994,264.304749,8084600
2020-11-20,263.589996,265.019989,257.820007,258.040009,257.703369,7286100
2020-11-23,261.230011,261.739990,254.610001,257.640015,257.303894,5383600
2020-11-24,260.000000,262.309998,257.820007,260.839996,260.499725,5797300
2020-11-25,263.730011,266.100006,245.050003,246.820007,246.498016,26394900
2020-11-27,251.000000,251.839996,247.029999,247.630005,247.306961,7395000
2020-11-30,245.479996,247.630005,236.070007,245.800003,245.479340,18966400
2020-12-01,245.000000,246.699997,238.699997,241.350006,241.035156,18872000
2020-12-02,225.479996,226.000000,215.630005,220.779999,220.491974,52225500
2020-12-03,226.110001,226.110001,220.130005,220.970001,220.681732,21395300
2020-12-04,223.820007,228.600006,221.820007,225.860001,225.565353,20504800
2020-12-07,228.110001,229.869995,226.250000,227.699997,227.402954,12864100
2020-12-08,228.649994,229.500000,225.660004,227.860001,227.562744,12116800
2020-12-09,228.050003,228.839996,220.070007,220.570007,220.282257,15651800
2020-12-10,220.570007,224.309998,220.160004,222.919998,222.629181,9258600
2020-12-11,221.919998,222.740005,219.979996,222.419998,222.129837,8214400
2020-12-14,223.089996,223.470001,220.449997,221.270004,220.981339,8508500
2020-12-15,222.070007,222.139999,218.199997,220.149994,219.862793,10766800
2020-12-16,221.479996,224.000000,220.250000,223.619995,223.328262,8821400
2020-12-17,224.899994,226.729996,224.500000,225.919998,225.625275,9946900
2020-12-18,227.020004,227.820007,224.399994,227.429993,227.133301,11845400
2020-12-21,224.899994,227.440002,224.710007,226.470001,226.174561,9219000
2020-12-22,227.000000,231.869995,226.600006,231.169998,230.868423,10339600
